,zone,radius,logRho,logT,logL,log_Lrad,log_Ledd,mass,logP,log_g,velocity,v_rot,conv_vel,opacity,mu,dm,x_mass_fraction_H,y_mass_fraction_He,z_mass_fraction_metals,eps_grav,net_nuclear_energy,h1,he3,he4,c12,n14,o16,ne20,mg24,fe56
506,506.0,31.273828415636515,-5.735089734780689,4.891547045472962,3.2723967883960228,-0.34883321312795473,1.7881300200749697,0.5310441090253756,7.274751537849887,1.172657850758861,0.0,0.0,228232.6650244656,111.72918748691102,0.633743101973268,1.264695373170816e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.33355411872844076,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
507,507.0,31.107091822238804,-5.730537511366592,4.89429556920421,3.2723968138646264,-0.3374299963831209,1.794430924997365,0.5304083281219115,7.282130287759206,1.1767808655610428,0.0,0.0,228523.85476131336,109.99026909434112,0.6336578641958178,1.264695373170816e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.33603909499000895,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
508,508.0,30.940315278844526,-5.725969022657361,4.897067679594435,3.2723968395229694,-0.3260655079841871,1.8007123246827705,0.5297725472184475,7.289547579778603,1.1809293332334692,0.0,0.0,228806.7480802091,108.28048889351885,0.6335758158466114,1.2696088372066087e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.3385439230341831,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
509,509.0,30.77284328458791,-5.721383533945271,4.899863429414044,3.2723968654729956,-0.3146996049785096,1.8069932305211385,0.5291342962445852,7.297004411996222,1.1851200147240664,0.0,0.0,229082.9093482825,106.60065912277955,0.6334968495289097,1.269608837206446e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.3410678500708676,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
510,510.0,30.60531639896164,-5.716789524061915,4.902677318551889,3.272396891616484,-0.30338012752183685,1.8132438618067328,0.528496045270723,7.3044868570725265,1.1893373480249572,0.0,0.0,229351.71590938582,104.9546280895322,0.6334210265577435,1.269608837206446e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.34362394327665735,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
511,511.0,30.437727264430034,-5.712186350522874,4.90550925097546,3.2723969179559,-0.29211006489797886,1.8194602639138775,0.5278577942968611,7.311995504992179,1.1935818496077881,0.0,0.0,229613.444241382,103.3422947496292,0.6333484667390938,1.269608837206446e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.3462234631700273,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
512,512.0,30.270068561640493,-5.707564499936578,4.9083646317748535,3.2723969444945715,-0.28089147130199615,1.825640099776333,0.5272195433229989,7.319545402807268,1.1978540447452626,0.0,0.0,229868.20776893644,101.76037443106777,0.6332792291331514,1.2745181696929062e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.34887216402992655,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
513,513.0,30.101684227791804,-5.702922960065811,4.911243558278,3.2723969713396746,-0.2696828588428045,1.8318049172730448,0.5265788243557293,7.32713763520729,1.202171152765674,0.0,0.0,230117.07035323032,100.20877671396111,0.6332135248934272,1.2745181696929873e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.3515708570188915,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
514,514.0,29.933215178541037,-5.698270019298545,4.914140434537713,3.2723969983924355,-0.25852923640273895,1.8379285421294262,0.5259381053884594,7.3347581449414605,1.2065172556322121,0.0,0.0,230359.1855953369,98.69030482067028,0.6331516879527684,1.2745181696929873e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.35431469943214466,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
515,515.0,29.764654185187762,-5.693604922250143,4.917055203323101,3.2723970256563284,-0.247432264007146,1.8440087657446744,0.5252973864211897,7.342407585881109,1.210892911117909,0.0,0.0,230594.74655229851,97.2046515309391,0.633093918123468,1.2745181696929873e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.35710379336228004,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
516,516.0,29.59599408161478,-5.688918004307465,4.919993442365551,3.2723970531348354,-0.2363934635122703,1.8500434597759587,0.5246566674539199,7.350101272661761,1.2152986861524733,0.0,0.0,230823.97996677537,95.74871677764762,0.6330403203121335,1.2794229746315737e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.3599430895485961,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
517,517.0,29.42657803547278,-5.684208174762014,4.9229552931802845,3.272397080938407,-0.225371790631875,1.856053603232209,0.5240134827693073,7.3578403864447095,1.219752291453873,0.0,0.0,231047.98614601407,94.32229261683396,0.632990952695207,1.2794229746314112e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.36282076314224426,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
518,518.0,29.257047833029574,-5.679483875253129,4.925935073009181,3.2723971089642605,-0.21441049327798012,1.8620142529802097,0.5233702980846946,7.36561072815969,1.2242374221751944,0.0,0.0,231266.16763104763,92.92774089644853,0.6329452567959695,1.2794229746314112e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.3657248489100681,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
519,519.0,29.087396361669484,-5.674744471081504,4.928932775957945,3.2723971372144365,-0.20351049548650407,1.8679235576876714,0.522727113400082,7.37341302249169,1.2287546827571398,0.0,0.0,231478.87135496392,91.56478753449232,0.6329023744325075,1.2794229746314112e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.36865499908748833,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
520,520.0,28.917616502408144,-5.669980348512877,4.931954166829639,3.272397165690948,-0.19267395356424058,1.8737780815590468,0.5220839287154695,7.381262879337231,1.2333046901036606,0.0,0.0,231686.48146311755,90.23102975815647,0.632861357236247,1.2843228481674045e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.3716165951305046,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
521,521.0,28.747050068938957,-5.665190544387275,4.934999451795518,3.272397194506158,-0.18186260166179863,1.8795953405533503,0.5214382807926022,7.389161587229073,1.2379056938656585,0.0,0.0,231890.17291316806,88.92677396396503,0.6328213306943609,1.2843228481674045e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.3746095803284623,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
522,522.0,28.576339823256834,-5.660383678880105,4.938062884051694,3.2723972235534426,-0.17112088479243576,1.8853481798326377,0.5207926328697351,7.3970947928977075,1.2425409819505193,0.0,0.0,232089.58583133353,87.65470965843488,0.6327814917963193,1.2843228481674045e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.3776280151103197,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
523,523.0,28.405478475739844,-5.655559161922299,4.94114453214171,3.272397252834775,-0.16045172279239261,1.8910318960148293,0.5201469849468678,7.405063301389605,1.2472112205525308,0.0,0.0,232285.20206070083,86.41494121311102,0.6327409848372675,1.2843228481674045e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.38067566777591316,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
524,524.0,28.234458683949686,-5.650707219633858,4.944250370323263,3.2723972823524208,-0.14985836458039622,1.896641597393051,0.5195013370240007,7.413083049695003,1.2519170914738604,0.0,0.0,232477.39752597013,85.20533060762685,0.632699408425745,1.289217378429971e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.3837771129384396,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
525,525.0,28.062620313152294,-5.645826693839799,4.947380685589741,3.2723973122239585,-0.1393049649696137,1.9021929553143493,0.5188532285490208,7.421155448169762,1.2566774362633542,0.0,0.0,232667.05534052683,84.02624880951045,0.6326571650323548,1.2892173784298897e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.38693562517700936,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
526,526.0,27.89060740578938,-5.640926150364449,4.950529667385261,3.272397342341339,-0.12883703597316792,1.9076585899660834,0.5182051200740411,7.429265977959759,1.2614751080899655,0.0,0.0,232853.5380937326,82.88025672041415,0.6326147975049663,1.2892173784298897e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.3901453409238852,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
527,527.0,27.71841250766403,-5.636004815822263,4.953697444907033,3.2723973727085474,-0.11845908737300546,1.9130331781721164,0.5175570115990611,7.43741553644654,1.2663108426052845,0.0,0.0,233036.98318102275,81.76718842223852,0.6325727559618299,1.2892173784298897e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.3934056700527615,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
528,528.0,27.546028152383194,-5.63105267685815,4.9568901786985755,3.2723974033295233,-0.10817179115412859,1.918315713628171,0.5169089031240813,7.445620425204949,1.2711853918283833,0.0,0.0,233217.55049302697,80.6837588372493,0.6325313800135011,1.2941061453730403e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.3967216894443077,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
529,529.0,27.37279197680825,-5.626068558635981,4.960108210618024,3.2723974343256965,-0.09793351812651652,1.9235286553108324,0.516258336994294,7.453882193230307,1.2761182376131652,0.0,0.0,233396.0735232497,79.62866801200236,0.632491034191074,1.294106145372959e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.4000915266754109,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
530,530.0,27.19934974732448,-5.621061204352187,4.963345641863323,3.272397465585155,-0.08777931108895913,1.928655488580128,0.5156077708645066,7.4621861436794195,1.281091764483864,0.0,0.0,233572.04692118688,78.60246325549065,0.632452023582955,1.294106145372959e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.40350263249604346,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
531,531.0,27.025693805246114,-5.616029853050569,4.966602650701077,3.2723974971111236,-0.07770450130651556,1.933700428034041,0.5149572047347193,7.470533279941838,1.2861067881192232,0.0,0.0,233745.67758711125,77.6035796638261,0.6324143385433438,1.294106145372959e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.406952475481823,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
532,532.0,26.85181643758722,-5.610964276744271,4.96988558846955,3.2723975289066285,-0.06770361489473173,1.9386682237187205,0.514306638604932,7.478940309185398,1.2911641443264805,0.0,0.0,233917.16316382482,76.62861297181682,0.632377884566303,1.2989887206066738e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.4104482103553889,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
533,533.0,26.67705249717991,-5.605863162690115,4.973194863398218,3.2723975610962484,-0.057732932460833435,1.943582460328999,0.5136536179330002,7.487408938511602,1.2962840179873756,0.0,0.0,234087.308943053,75.67608774788326,0.6323427079202868,1.2989887206068365e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.41399465065912155,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
534,534.0,26.50204976864123,-5.600735302528526,4.97652450174023,3.272397593563997,-0.04782317779687404,1.948430185721203,0.5130005972610684,7.495924280406707,1.3014482937293892,0.0,0.0,234255.63624831138,74.74620760244203,0.6323090367011339,1.2989887206068365e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.41759205102892044,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
535,535.0,26.326800335376934,-5.59557982626405,4.97987475472999,3.272397626313871,-0.03796748213780976,1.9532170726380311,0.5123475765891364,7.504487460940167,1.3066578802938233,0.0,0.0,234422.35044082062,73.83758122279922,0.6322771934220961,1.2989887206068365e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.4212460142013155,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
536,536.0,26.15129622725034,-5.590386316206282,4.983252196906784,3.2723976593503066,-0.028160181133391683,1.9579472835174432,0.5116945559172047,7.513115640831796,1.311913709455153,0.0,0.0,234587.67502752243,72.94746712831389,0.6322475683874189,1.3038646672481005e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.4249583666934756,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
537,537.0,25.974869056673572,-5.585153580239388,4.986657328404455,3.2723976928029823,-0.018359740896846766,1.9626418493531537,0.511039084035419,7.521810709260573,1.317236735683014,0.0,0.0,234752.4379836625,72.07486267540128,0.6322203552542202,1.3038646672481005e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.4287262198370126,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
538,538.0,25.798168889549355,-5.579890786007489,4.990084108487142,3.272397726552261,-0.008597931253303265,1.9672871410722292,0.5103836121536334,7.530557575880162,1.3226083115036888,0.0,0.0,234916.2407719149,71.22026977703194,0.6321955645355564,1.3038646672481005e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.4325447719956153,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
539,539.0,25.62118726909448,-5.574597179747179,4.993532863966355,3.272397760602132,0.0011308019663158995,1.97188806508253,0.5097281402718477,7.539357510237081,1.3280294619168211,0.0,0.0,235079.33676971484,70.38244105115922,0.6321729505239079,1.3038646672481005e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.4364145492055261,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
540,540.0,25.44391558188089,-5.569262124554608,4.997010392645726,3.272397794956629,0.01083279903464775,1.9764503192339171,0.5090726683900619,7.548228182144005,1.3335012422343784,0.0,0.0,235241.97656697372,69.5585126072185,0.6321519944575189,1.308733539811518e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.44034247162210405,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
541,541.0,25.265681357877753,-5.563884148340218,5.000517276237833,3.27239782974977,0.020551565526059263,1.9809974710608131,0.5084147488546651,7.557171692080471,1.3390454648107681,0.0,0.0,235404.97889377835,68.74712107951632,0.632131950985626,1.3087335398116804e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.44432837430317323,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
542,542.0,25.087137119998225,-5.558472268277067,5.0040473891854385,3.272397864857849,0.030258780267480568,1.9855198165672785,0.507756829319268,7.566172736266811,1.344642919650585,0.0,0.0,235567.93058049824,67.9484401451989,0.6321119108393725,1.3087335398116804e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.4483700559223662,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
543,543.0,24.908273831576626,-5.5530253500831925,5.007601132928386,3.272397900285274,0.039960884224025765,1.9900228785047116,0.507098909783871,7.575232754066191,1.350294767198654,0.0,0.0,235731.04652572994,67.16165540537595,0.6320910730090846,1.3087335398116804e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.4524688798566879,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
544,544.0,24.729082391393607,-5.547532261078556,5.011185549603172,3.2723979360365596,0.04966240437590592,1.994509734999439,0.5064409902484741,7.584369989956501,1.3560021996472809,0.0,0.0,235894.56565040746,66.38473909676821,0.6320687875907992,1.3135948841491724e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.45663312741736684,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
545,545.0,24.548886023791077,-5.541991372076363,5.014801327257719,3.272397972250897,0.059403060804578134,1.9989990223835927,0.5057806268440154,7.59358679140306,1.3617879646585649,0.0,0.0,236059.34860275034,65.61734407552255,0.6320446274927868,1.3135948841491724e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.4608643403213689,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
546,546.0,24.36834036613624,-5.536412009060679,5.018442276268428,3.2723980088007973,0.06914956567602619,2.003474992732173,0.5051202634395567,7.602867630708664,1.3676322403296706,0.0,0.0,236225.08097664188,64.8607003484764,0.632018415807957,1.3135948841491724e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.46515645716091064,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
547,547.0,24.187435814314558,-5.530793196816293,5.022108909192254,3.2723980456910904,0.0789033597400175,2.0079371962949364,0.5044599000350981,7.612214147896575,1.3735363431315935,0.0,0.0,236392.11814177342,64.11483422729792,0.6319901871068888,1.3135948841491724e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.4695139190124596,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
548,548.0,24.006162557645666,-5.525123608739917,5.025808562731559,3.2723980829269594,0.08866419828730226,2.0123833518891674,0.5037995366306395,7.621645237443456,1.3795016319409592,0.0,0.0,236560.80546754022,63.37870105836675,0.6319608768256582,1.3184482372864667e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.4739549993932597,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
549,549.0,23.823838635876406,-5.519401503055409,5.029542069758492,3.2723981206539117,0.09846619898688026,2.0168255366138745,0.5031367333744126,7.631163536976895,1.3855519014942435,0.0,0.0,236732.05291825795,62.652886003484646,0.6319321373238431,1.3184482372867918e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.4784812695385856,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
550,550.0,23.64112286944088,-5.513636342471791,5.033303193278623,3.272398158741153,0.10827088171177196,2.0212425867268013,0.5024739301181854,7.640753286690845,1.3916666872746966,0.0,0.0,236905.509820355,61.93914072552036,0.6319056431937125,1.3184482372867918e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.4830850011370616,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
551,551.0,23.45800473279898,-5.507826946895786,5.037092581049412,3.2723981971948497,0.11807663342599906,2.025630782446024,0.5018111268619584,7.650416367195974,1.397847501145723,0.0,0.0,237081.48934205333,61.23769871029436,0.6318829513355487,1.3184482372867918e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.4877651447715172,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
552,552.0,23.274473483091718,-5.5019615291444826,5.040917900852503,3.272398236021083,0.1278829851048016,2.0299874438655015,0.5011483236057315,7.660172414414069,1.4040959051048385,0.0,0.0,237260.3231783519,60.54735969971771,0.6318655295264537,1.3232931283237908e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.49252981160168735,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
553,553.0,23.089841281726944,-5.4960381735321695,5.04478015310482,3.27239827537065,0.13772677846857165,2.034326905660576,0.5004830847517581,7.6700244106625926,1.4104368620371195,0.0,0.0,237442.97857607264,59.86806724799854,0.6318534171874571,1.3232931283353307e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.4973870152475723,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
554,554.0,22.904770516880735,-5.490066473980151,5.0486730517523055,3.2723983151082687,0.1475739016329396,2.0386330869439426,0.499817845897779,7.679956359496289,1.416849222012861,0.0,0.0,237629.0508711098,59.20073569199962,0.6318436886242679,1.32329312832184e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.5023327454697296,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
555,555.0,22.719249598426916,-5.484045005975792,5.052597389153908,3.272398355241012,0.15742767410972627,2.042907815858299,0.4991526070438066,7.6899704320271765,1.423334731520963,0.0,0.0,237818.78105812424,58.54476398301512,0.6318329566366981,1.3232931283207838e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.5073701753883477,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
556,556.0,22.533266705343266,-5.477961338133157,5.056561187200298,3.272398395776205,0.16729317472481964,2.0471548028730497,0.4984873681898347,7.700087114100817,1.4298951969146916,0.0,0.0,238012.39392564495,57.89818178012767,0.6318177286255173,1.3281290787928817e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.5125119381219453,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
557,557.0,22.34612741238777,-5.471813098442107,5.06056561514858,3.2723984368718204,0.1772123859316257,2.051393816253421,0.49781969823266964,7.710309800955852,1.4365568892633696,0.0,0.0,238210.7866082263,57.26031984464098,0.6317944217471936,1.328129078793857e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.5177607751030021,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
558,558.0,22.158498243746028,-5.465609873448591,5.064604314502091,3.2723984783883084,0.18715459820202235,2.0556130124566367,0.497152028275504,7.720622259898513,1.443297922097189,0.0,0.0,238413.3891158092,56.63177075966498,0.6317614965197309,1.3281290787933695e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.5231003855405547,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
559,559.0,21.970366593844624,-5.459350037178687,5.06867822647644,3.272398520332947,0.19712406929860493,2.0598150939579134,0.4964843583183387,7.7310270154170295,1.450120316971765,0.0,0.0,238620.3197698332,56.01211604435153,0.6317229600055451,1.3281290787936943e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.5285304976540398,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
560,560.0,21.78171957428625,-5.453020717821,5.072795763437952,3.2723985627129935,0.207123738212463,2.064001446089995,0.4958166883611731,7.741545533730508,1.4570261687599795,0.0,0.0,238831.68669075365,55.40003452424767,0.631683880996738,1.332955602624074e+30,0.6798356552373789,0.3000949129445849,0.02006943181803622,-0.5340659142201915,0.0,0.6798356552373789,0.0013666761375686165,0.29872823680701627,0.0030249926619555123,0.0014942443679139567,0.009360410554955359,0.0020994599496976427,0.004090324283513738,0.0
