,model_number,num_zones,star_age,time_step,star_mass,log_abs_mdot,log_Teff,log_L,radius,log_g,log_center_T,log_center_Rho,center_mu,center_h1,center_he4,center_c12,center_n14,center_o16,center_fe56,surface_h1,surface_he4,surface_c12,surface_n14,surface_o16,dynamic_timescale,kh_timescale,nuc_timescale,log_LH,log_LHe,log_LZ,log_Lnuc,log_abs_Lgrav,pp,cno,tri_alfa,burn_c,burn_n,burn_o,mix_type_1,mix_qtop_1,mix_type_2,mix_qtop_2,mix_type_3,mix_qtop_3,mix_type_4,mix_qtop_4,mix_type_5,mix_qtop_5,burn_type_1,burn_qtop_1,burn_type_2,burn_qtop_2,burn_type_3,burn_qtop_3,burn_type_4,burn_qtop_4,burn_type_5,burn_qtop_5
1166,1166.0,2343.0,281199503949,983783.7716222915,0.3245234568947924,-9.75678186192442,3.6302074168879916,1.368263964465635,8.850666671324912,2.055183477124401,7.487009232742949,5.280816400439128,1.3403287881726003,0.0,0.9794654025716122,2.0640877191015523e-05,0.005248239267542758,0.009075933050606097,0.0,0.676749984539261,0.28412191783531443,0.003441502625194075,0.0010082845302064782,0.009360446608953249,462779.9151330467,11962.770653844824,138989543.674346,1.3665431941443322,-19.607230605920616,-98.99999999999999,1.366543194144332,-1.0302585982347185,-0.5166983641229373,1.360823146611801,-19.607230605920616,-15.819489092645723,-16.964915236030716,-23.797409155441926,0.0,0.7711530125931533,1.0,0.9999996283261128,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.7279956755886368,5.0,0.7367028565373084,2.0,0.7447643449977351,3.0,0.7487492836584086,0.0,1.0
1167,1167.0,2348.0,281200542009,1038060.7203273494,0.3243383704365127,-9.748848112812881,3.629856017164984,1.3744433695754503,8.928294086104978,2.047350709958503,7.48777082620723,5.282274424928107,1.3403287881726003,0.0,0.9794654025716122,2.064087719101528e-05,0.005248239267542758,0.009075933050606097,0.0,0.6767499845392553,0.2841219178353145,0.003441502625194074,0.0010082845302064782,0.009360446608953249,469015.43649106193,11677.889008779368,136947768.74250448,1.3727838552630602,-19.561930960925565,-98.99999999999999,1.3727838552630596,-1.0396110127470457,-0.5198202583001946,1.3671865908390306,-19.561930960925565,-15.792926275824057,-16.934831699121265,-23.764440450113113,0.0,0.7725205297069312,1.0,0.9999996206578264,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.7295453057002674,4.0,0.7343760472464884,2.0,0.7462045042250272,3.0,0.7501872021749872,0.0,1.0
1168,1168.0,2340.0,281201582949,1040939.4284697704,0.3241483514416806,-9.73862844253809,3.629613920039884,1.3801432975682109,8.997102021966677,2.0404278803026497,7.488547805684394,5.283758667349614,1.3403287881726003,0.0,0.9794654025716123,2.064087719101502e-05,0.005248239267542758,0.009075933050606097,0.0,0.67674998453925,0.2841219178353145,0.0034415026251940744,0.0010082845302064782,0.009360446608953247,474586.77367628965,11424.079867590386,135082944.7923232,1.3784572462687494,-19.515710426841036,-98.99999999999999,1.3784572462687494,-1.0271849081985727,-0.5152642325230131,1.37287445697572,-19.515710426841036,-15.765775118596695,-16.904110842929576,-23.730807243895235,0.0,0.7738911071068215,1.0,0.9999996095902864,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.7310628664488398,5.0,0.7397697994434034,2.0,0.7476627891141524,3.0,0.7516822077062318,0.0,1.0
1169,1169.0,2347.0,281202537145,954195.8738999013,0.32397040156509976,-9.729339843136058,3.629516019681383,1.384118043993522,9.042443817551712,2.0358230494460843,7.489297820288954,5.285179499485006,1.3403287881726,0.0,0.9794654025716122,2.064087719101477e-05,0.005248239267542758,0.009075933050606097,0.0,0.6767499845392445,0.28412191783531443,0.003441502625194074,0.0010082845302064782,0.009360446608953249,478310.189755746,11250.876158589908,133778798.21757868,1.3823388976878226,-19.47095116165665,-14.449439791871097,1.3823388976878226,-0.9999731724105863,-0.5032205665724991,1.3766494980428807,-19.47095116165665,-15.739322199152706,-16.874239112206716,-23.698218221046716,0.0,0.7752682375657258,1.0,0.9999996002571133,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.7325309860199636,4.0,0.7373926188709843,2.0,0.7490669079616864,3.0,0.7531291503333704,0.0,1.0
1170,1170.0,2350.0,281203459976,922830.7439127046,0.32379574753363033,-9.722943439783839,3.6293247533224684,1.3886594323945158,9.097855736642547,2.0302824021924,7.490030197639319,5.286564961151185,1.3403287881726003,0.0,0.9794654025716122,2.0640877191014513e-05,0.005248239267542758,0.009075933050606097,0.0,0.67674998453924,0.28412191783531454,0.003441502625194075,0.0010082845302064785,0.009360446608953249,482843.70098154084,11054.098806005919,132315800.4409977,1.3868954229229233,-19.427261395299627,-98.99999999999999,1.3868954229229233,-0.9991838356262225,-0.5008780559963759,1.3812351431411773,-19.427261395299627,-15.713536277873278,-16.845101366281074,-23.666415244522756,0.0,0.7767306195060372,1.0,0.9999995937839586,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.7339837602310068,4.0,0.7388119633700141,2.0,0.7504688991558472,3.0,0.7545196371981235,0.0,1.0
1171,1171.0,2357.0,281204434794,974818.7884820834,0.32360807130829083,-9.715514631047487,3.6290024115448856,1.3948853056406914,9.176914092592853,2.0225153661283,7.490784218254963,5.287998155705492,1.3403287881726003,0.0,0.9794654025716121,2.0640877191014225e-05,0.005248239267542758,0.009075933050606097,0.0,0.6767499845392357,0.2841219178353145,0.0034415026251940744,0.0010082845302064782,0.00936044660895325,489292.8823847484,10790.368024741829,130356904.62962015,1.393205101641865,-19.38244039699524,-14.148409796207115,1.3932051016418652,-1.0138160294160783,-0.5069433391265329,1.3877048431872212,-19.38244039699524,-15.687248760034173,-16.8153370417652,-23.63381930875237,0.0,0.7781067541024541,1.0,0.999999585783284,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.7354303666033445,4.0,0.7402976461258929,2.0,0.7519274325265508,3.0,0.7559524447204414,0.0,1.0
1172,1172.0,2358.0,281205409420,974625.6929843159,0.3234159575296566,-9.705279341915462,3.6286966023903253,1.4004400197927929,9.248805396231944,2.0154795147153477,7.4915499696487435,5.289450766986823,1.3403287881726003,0.0,0.9794654025716121,2.064087719101392e-05,0.005248239267542758,0.009075933050606097,0.0,0.6767499845392316,0.2841219178353145,0.0034415026251940744,0.0010082845302064782,0.009360446608953249,495200.7703752807,10557.881093075923,128623826.24679683,1.3987337810382883,-19.336925998256174,-13.750469787535078,1.3987337810382885,-1.001725138374684,-0.5027376982417232,1.3932503591890681,-19.336925998256174,-15.660527997837475,-16.785100631267458,-23.600722192433775,0.0,0.7794674154310067,1.0,0.9999995742944079,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.7369468737429636,4.0,0.7418740678792672,2.0,0.7533875500092078,3.0,0.7574402494119213,0.0,1.0
1173,1173.0,2353.0,281206307518,898098.4156572728,0.3232351376488983,-9.69607775173558,3.6285673926446216,1.4044052400292961,9.29665407184678,2.0107545762089947,7.492289815626818,5.290843821082785,1.3403287881726003,2.845909971262064e-45,0.9794654025716122,2.0640877191013622e-05,0.005248239267542758,0.009075933050606097,0.0,0.6767499845392279,0.2841219178353145,0.003441502625194074,0.0010082845302064782,0.009360446608953249,499188.18266323855,10396.442551230884,127383543.32107505,1.4026120840597944,-19.292833368037723,-14.449439791871097,1.4026120840597947,-0.9762929599228741,-0.49105923763938053,1.3970286458050631,-19.292833368037723,-15.63450599717623,-16.75570581480991,-23.568640819289133,0.0,0.7808330917849273,1.0,0.9999995635065506,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.7384652278003795,4.0,0.7433015803818812,2.0,0.7547930381159651,3.0,0.7588834979666378,0.0,1.0
1174,1174.0,2363.0,281207180440,872921.1919915034,0.32305675754422714,-9.689628622602385,3.6283775639225104,1.4089759570227054,9.353877696104245,2.005184809007285,7.49301448247053,5.292206750929666,1.3403287881726003,0.0,0.9794654025716123,2.0640877191013317e-05,0.005248239267542758,0.009075933050606097,0.0,0.6767499845392245,0.2841219178353146,0.0034415026251940753,0.0010082845302064787,0.009360446608953252,503943.3135746121,10213.381502649157,125980368.05232252,1.4072013646074664,-19.249677107266635,-13.60434175185684,1.4072013646074668,-0.976156414561035,-0.48904450679645056,1.4016511395092257,-19.249677107266635,-15.609077249520864,-16.72696107846059,-23.53724678656462,0.0,0.7822819918506265,1.0,0.9999995565309922,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.7399209854713849,5.0,0.7486436105230616,2.0,0.7561976297092975,3.0,0.7602771415371554,0.0,1.0
1175,1175.0,2368.0,281208021411,840971.197105925,0.32288192270950794,-9.68215315434819,3.628193439357615,1.4134613663067932,9.410282057849683,1.9997278023492953,7.493720442402637,5.293532278214421,1.3403287881726003,0.0,0.9794654025716122,2.064087719101301e-05,0.005248239267542758,0.009075933050606097,0.0,0.6767499845392217,0.2841219178353145,0.003441502625194074,0.0010082845302064782,0.009360446608953249,508646.0397418403,10036.978485304551,124618455.50889736,1.411683693269496,-19.20765628563924,-98.99999999999999,1.4116836932694958,-0.971002966225303,-0.4868368704285816,1.4061626475183857,-19.20765628563924,-15.584346170118675,-16.69899098031413,-23.506682107334527,0.0,0.7836281416689722,1.0,0.9999995476828,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.741424873370679,4.0,0.7461817548622783,2.0,0.757569935868028,3.0,0.7616368978865525,0.0,1.0
1176,1176.0,2380.0,281208910767,889355.7567914316,0.32269388115688546,-9.674821692177947,3.627909142390614,1.4194374835036443,9.487663943472976,1.9923614970620227,7.494449920517078,5.294907460553356,1.3403287881726003,0.0,0.9794654025716122,2.0640877191012663e-05,0.005248239267542758,0.009075933050606097,0.0,0.6767499845392196,0.28412191783531454,0.003441502625194074,0.0010082845302064785,0.00936044660895325,515082.91685776925,9807.63337932176,122843801.33637057,1.417735671232032,-19.164394947857083,-98.99999999999999,1.4177356712320315,-0.9836986210965238,-0.49153032110228223,1.4123503926318135,-19.164394947857083,-15.559038017562688,-16.670313893623923,-23.47523978107112,0.0,0.784981117189333,1.0,0.9999995395439439,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.7429123553071528,4.0,0.7476259563095204,2.0,0.758997028277095,3.0,0.7630471298187015,0.0,1.0
1177,1177.0,2381.0,281209809034,898267.3872801563,0.32249962727328935,-9.665035922226252,3.627616334061405,1.4249425608463404,9.560870785048218,1.9854236729458898,7.495195337297722,5.296310763775825,1.3403287881726003,0.0,0.9794654025716122,2.0640877191012294e-05,0.005248239267542758,0.009075933050606097,0.0,0.6767499845392173,0.28412191783531454,0.003441502625194075,0.0010082845302064785,0.00936044660895325,521212.87619901693,9598.380526020439,121223454.57518178,1.4232236856455425,-19.1202234879837,-13.671288541487453,1.423223685645543,-0.9739797743296547,-0.48783833925663267,1.4178607697642693,-19.1202234879837,-15.533186093129261,-16.641034485451115,-23.443139396708688,0.0,0.7863301101561765,1.0,0.9999995277393309,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.7443690062301251,4.0,0.7491021825056046,2.0,0.7604393874314731,3.0,0.7645182235932715,0.0,1.0
1178,1178.0,2378.0,281210645097,836063.2807293151,0.3223149948482778,-9.655931176097189,3.6274598581732937,1.428923460243598,9.611714232204761,1.9805681633359993,7.495920810117412,5.297667313615039,1.3403287881726003,0.0,0.9794654025716122,2.064087719101193e-05,0.005248239267542758,0.009075933050606097,0.0,0.6767499845392153,0.28412191783531454,0.0034415026251940744,0.0010082845302064785,0.00936044660895325,525526.4651150687,9449.66144589228,120048586.29778878,1.4271214210343255,-19.077141216372336,-98.99999999999999,1.4271214210343255,-0.9496192859987548,-0.4764885696591973,1.4216651036692276,-19.077141216372336,-15.507836301187396,-16.612377589178614,-23.4118129156064,0.0,0.787714030380795,1.0,0.9999995155544412,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.7458789604643414,4.0,0.7505561301676045,2.0,0.761841963567873,3.0,0.7659574673108794,0.0,1.0
1179,1179.0,2370.0,281211457533,812435.3299461652,0.3221328610131337,-9.649398168564892,3.6272798721226653,1.4333759495721494,9.669122601634376,1.9751502492095454,7.496633080140713,5.298997182348576,1.3403287881726003,0.0,0.9794654025716122,2.064087719101156e-05,0.005248239267542758,0.009075933050606097,0.0,0.6767499845392132,0.2841219178353145,0.003441502625194074,0.0010082845302064785,0.009360446608953249,530391.6240921059,9287.238145816258,118756962.3056751,1.4315840188774076,-19.03487724775997,-13.60434175185684,1.4315840188774078,-0.947552623211607,-0.4735979400125549,1.4261475393538074,-19.03487724775997,-15.482984893178935,-16.58427474247588,-23.38108355764618,0.0,0.7891250691475431,1.0,0.999999506657058,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.7473756177754176,4.0,0.7520335781354275,2.0,0.7632435630720139,3.0,0.7673544676834458,0.0,1.0
1180,1180.0,2366.0,281212240277,782744.9047606421,0.32195441523910595,-9.642113981875418,3.627044800326197,1.4377011236049249,9.72791568116609,1.969644143532235,7.49732769139399,5.300291804380041,1.3403287881726003,0.0,0.9794654025716122,2.064087719101118e-05,0.005248239267542758,0.009075933050606097,0.0,0.6767499845392116,0.2841219178353145,0.003441502625194073,0.0010082845302064782,0.00936044660895325,535384.8470736679,9129.508313313569,117514988.31102091,1.4359045945294084,-18.9936879102827,-14.449439791871097,1.4359045945294084,-0.9421998779405891,-0.47115417751640754,1.4304917048838741,-18.9936879102827,-15.458777810670565,-16.55689296171855,-23.35113576039508,0.0,0.790475803277102,1.0,0.9999994971701973,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.7487499266972276,4.0,0.7534247159472287,2.0,0.7646149984124084,3.0,0.7687168719017149,0.0,1.0
1181,1181.0,2372.0,281213065423,825145.4072328185,0.3217631592455296,-9.634915432774658,3.6267654547243664,1.4434982218519745,9.805664683230441,1.9624715949661649,7.498044333786899,5.3016322903704385,1.3403287881726003,0.0,0.9794654025716122,2.064087719101076e-05,0.005248239267542758,0.009075933050606097,0.0,0.6767499845392102,0.28412191783531454,0.003441502625194074,0.0010082845302064782,0.009360446608953249,541977.141037682,8926.411714877968,115887900.65588985,1.4417742693522455,-18.95135101938721,-98.99999999999999,1.4417742693522455,-0.9540551007257859,-0.4755610171602635,1.4364887324053996,-18.95135101938721,-15.434032159313599,-16.528852609588487,-23.3203734549353,0.0,0.791835922782564,1.0,0.9999994869435173,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.7502866186851227,4.0,0.7549063140223513,2.0,0.7660445174496958,3.0,0.7701277698254642,0.0,1.0
1182,1182.0,2370.0,281213903197,837774.0233090434,0.3215646759949236,-9.625403026288724,3.6265256416596277,1.4489820170134575,9.878671904029016,1.9557605654112646,7.498778105442999,5.303003761647467,1.3403287881726003,0.0,0.9794654025716122,2.0640877191010305e-05,0.005248239267542758,0.009075933050606097,0.0,0.6767499845392085,0.2841219178353145,0.0034415026251940735,0.0010082845302064782,0.009360446608953249,548210.3698581308,8738.474653753135,114363205.10927464,1.4472474680105685,-18.908053621240843,-98.99999999999999,1.4472474680105682,-0.9460146816230127,-0.47233192745964914,1.4419893379005997,-18.908053621240843,-15.408719758538872,-16.500180126503647,-23.28891522873687,0.0,0.7931883735683095,1.0,0.9999994740557038,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.7518008084798191,4.0,0.7563889897286162,2.0,0.7674909682584407,3.0,0.7716021754188231,0.0,1.0
1183,1183.0,2356.0,281214688725,785528.5312492618,0.32137468534061003,-9.61642972528256,3.62639036492554,1.4529874231478181,9.93051606169571,1.950957381493671,7.499495854686509,5.304337203089094,1.3403287881726003,0.0,0.9794654025716121,2.0640877191009858e-05,0.005248239267542758,0.009075933050606097,0.0,0.6767499845392071,0.2841219178353145,0.003441502625194073,0.0010082845302064785,0.009360446608953249,552694.9119749019,8602.875275091204,113246357.28909343,1.451173430516211,-18.86561906067776,-98.99999999999999,1.4511734305162103,-0.9227003212943534,-0.4612963697721639,1.4458279777545826,-18.86561906067776,-15.383775985668967,-16.471979348418422,-23.25806493184176,0.0,0.7945759645791243,1.0,0.9999994616240573,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.7532489186927263,4.0,0.7578661457013287,2.0,0.7689030216000681,3.0,0.7730523054028786,0.0,1.0
1184,1184.0,2362.0,281215451474,762748.5338407251,0.3211874072427229,-9.609894391765962,3.6261810243390733,1.45732550082151,9.98986313319104,1.9455287866499018,7.500201141281744,5.305645454228674,1.3403287881726003,0.0,0.9794654025716121,2.06408771910094e-05,0.005248239267542758,0.009075933050606097,0.0,0.6767499845392059,0.2841219178353145,0.0034415026251940735,0.0010082845302064785,0.009360446608953252,557819.412548625,8456.90630831752,112055456.39337152,1.4555163610345665,-18.823949555418455,-98.99999999999999,1.4555163610345658,-0.9194794422859593,-0.4580248260287755,1.4501841602209797,-18.823949555418455,-15.359281507729815,-16.44428371309246,-23.227768873833057,0.0,0.7959961686738196,1.0,0.9999994531358406,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.7547132427945902,4.0,0.7593359454540154,2.0,0.7703157566339778,3.0,0.7744630717986588,0.0,1.0
1185,1185.0,2366.0,281216186488,735013.6203014251,0.3210039309536452,-9.60271543925828,3.626022524206167,1.461601986315919,10.046499829252832,1.940370141742441,7.500889214253111,5.306919737368239,1.3403287881726003,0.0,0.9794654025716121,2.0640877191008936e-05,0.005248239267542758,0.009075933050606097,0.0,0.6767499845392048,0.2841219178353145,0.003441502625194073,0.001008284530206478,0.00936044660895325,562730.6469107483,8317.321189306647,110894080.54585323,1.4597860886957394,-18.783321247761585,-98.99999999999999,1.4597860886957392,-0.9136805996039368,-0.4552251547716196,1.454472017185947,-18.783321247761585,-15.335400942169988,-16.417278110643874,-23.19822686890344,0.0,0.7973627345353231,1.0,0.999999442708707,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.7561957887415122,4.0,0.7607808151970237,2.0,0.7717045408069735,3.0,0.7758401156171432,0.0,1.0
1186,1186.0,2368.0,281216959872,773384.2791052678,0.32080774866897094,-9.595735551869426,3.625751703348388,1.4672900893218115,10.125126886166722,1.933333254103009,7.501598343475019,5.308237567826626,1.3403287881726003,0.0,0.9794654025716122,2.064087719100842e-05,0.005248239267542758,0.009075933050606097,0.0,0.6767499845392038,0.28412191783531454,0.003441502625194074,0.001008284530206478,0.009360446608953249,569523.7747053022,8135.395563691683,109384241.642937,1.4655465530929397,-18.741601829092218,-98.99999999999999,1.4655465530929395,-0.9253978262082019,-0.4595583534446424,1.4603552970789164,-18.741601829092218,-15.311002782078912,-16.3896408016443,-23.167906863298416,0.0,0.7989505419028373,1.0,0.9999994323507588,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.7576797692112724,4.0,0.7622316655552384,2.0,0.7731441039658227,3.0,0.7772644278065935,0.0,1.0
1187,1187.0,2354.0,281217747766,787894.4864612317,0.32060354111329536,-9.586396254442606,3.625471394905174,1.47271926940892,10.20177360007377,1.9265063056107328,7.502325840533221,5.309588996535709,1.3403287881726003,0.0,0.9794654025716122,2.0640877191007866e-05,0.005248239267542758,0.009075933050606097,0.0,0.6767499845392031,0.2841219178353145,0.003441502625194073,0.0010082845302064782,0.009360446608953249,576186.3109388776,7963.816012776734,107956561.99532492,1.4709686004397289,-18.69885372904479,-13.750469787535078,1.470968600439729,-0.9183073559742125,-0.4566393271146019,1.4658073557341593,-18.69885372904479,-15.28599830185007,-16.36132483845258,-23.136838686168854,0.0,0.8001036210237784,1.0,0.9999994177494643,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.759209278761117,4.0,0.76371672687657,2.0,0.774607233910605,3.0,0.7787542791614507,0.0,1.0
1188,1188.0,2361.0,281218490252,742485.5944902934,0.3204070817649273,-9.577415332793207,3.6253381704017604,1.4767201429163157,10.255162987804276,1.9217063256664833,7.503039502749243,5.310907615432905,1.3403287881726003,0.0,0.9794654025716123,2.0640877191007313e-05,0.005248239267542758,0.009075933050606097,0.0,0.6767499845392021,0.28412191783531454,0.0034415026251940735,0.0010082845302064785,0.00936044660895325,580893.3020877742,7840.0898865751,106901048.18065846,1.474892361560809,-18.65683893275806,-13.408047106712871,1.4748923615608094,-0.8957063859538186,-0.44573426272385486,1.4696469720671943,-18.65683893275806,-15.261289815450853,-16.33339662581984,-23.10628319722447,0.0,0.8015104034983508,1.0,0.9999994035076931,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.7606326936954703,5.0,0.7692014560293353,2.0,0.7760412906845645,3.0,0.7802251985241511,0.0,1.0
1189,1189.0,2370.0,281219211113,720861.5541440508,0.32021345272204543,-9.570881365102084,3.6251313105672667,1.4810145741366125,10.315813986382162,1.9163219220706529,7.503741397681439,5.312202527900095,1.3403287881726003,0.0,0.9794654025716122,2.0640877191006747e-05,0.005248239267542758,0.009075933050606097,0.0,0.6767499845392012,0.28412191783531443,0.0034415026251940735,0.0010082845302064782,0.009360446608953249,586231.3483806185,7707.980536113197,105785221.3895025,1.4791880241746949,-18.61553698159203,-98.99999999999999,1.4791880241746944,-0.8916643149889216,-0.4421202072861242,1.4739509104436526,-18.61553698159203,-15.236988886048094,-16.30593018524102,-23.076240712656105,0.0,0.8029532370098627,1.0,0.9999993930406573,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.7621675552062543,5.0,0.7707184134105372,2.0,0.7774772100078093,3.0,0.7816590366140447,0.0,1.0
1190,1190.0,2365.0,281219905785,694671.954162355,0.3200237750110534,-9.563763465565092,3.624968655241518,1.4852176248612892,10.373620077792749,1.911210920471799,7.504426397464254,5.313464405271709,1.3403287881726003,0.0,0.9794654025716122,2.0640877191006175e-05,0.005248239267542758,0.009075933050606097,0.0,0.6767499845392003,0.28412191783531443,0.003441502625194073,0.001008284530206478,0.009360446608953249,591340.9534126559,7582.214448221043,104704324.42999569,1.483383354204636,-18.57524781660318,-98.99999999999999,1.4833833542046355,-0.8857331316521443,-0.43916222045572006,1.4781612301769549,-18.57524781660318,-15.213278262689627,-16.279129064007844,-23.046929220809712,0.0,0.8043435258943779,1.0,0.9999993826994854,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.7636508767984724,4.0,0.7681336552784767,2.0,0.7788854604927042,3.0,0.7830588918416254,0.0,1.0
1191,1191.0,2353.0,281220633408,727622.309117899,0.3198219245447922,-9.556876249255398,3.624705127078184,1.490787867086497,10.45303767860914,1.9043125540725505,7.505130322964067,5.314765292034341,1.3403287881726003,0.0,0.9794654025716122,2.064087719100554e-05,0.005248239267542758,0.009075933050606097,0.0,0.6767499845391997,0.2841219178353145,0.003441502625194073,0.0010082845302064782,0.009360446608953249,598333.3759037128,7419.345930447664,103304767.65286148,1.4890224417269524,-18.533985715052154,-98.99999999999999,1.4890224417269524,-0.8965294122730648,-0.44315189753379347,1.4839154995464956,-18.533985715052154,-15.18910679551427,-16.25176370322332,-23.01692103532272,0.0,0.8059030745971159,1.0,0.999999372096757,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.7651553529564734,4.0,0.7696637100412845,2.0,0.7803452140123518,3.0,0.7845030346661808,0.0,1.0
1192,1192.0,2356.0,281221376045,742636.7880173536,0.31961151926139125,-9.547719818070215,3.6244254332895123,1.4961752573602964,10.531630135796702,1.8975205798308836,7.50585259554012,5.316099982776182,1.3403287881726003,0.0,0.9794654025716122,2.0640877191004857e-05,0.005248239267542758,0.009075933050606099,0.0,0.6767499845391991,0.28412191783531443,0.0034415026251940735,0.0010082845302064782,0.00936044660895325,605293.1478656535,7263.626930071961,101964070.87195526,1.4944067227073723,-18.491701434477264,-13.847379800543134,1.4944067227073725,-0.8904853093902507,-0.4404864847938595,1.4893318392345025,-18.491701434477264,-15.164336869583792,-16.223725297928784,-22.986167016292917,0.0,0.8071320741273293,1.0,0.9999993564825461,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.766701806754719,4.0,0.7711743586109394,2.0,0.7818299990472262,3.0,0.7860128819868134,0.0,1.0
1193,1193.0,2366.0,281222079233,703188.1194410293,0.31940815342915035,-9.538793536268988,3.6242872032415705,1.5001845127574946,10.587091983135588,1.8926819787561109,7.506563111677172,5.317406584148547,1.3403287881726003,0.0,0.9794654025716122,2.0640877191004176e-05,0.005248239267542758,0.0090759330506061,0.0,0.6767499845391984,0.2841219178353145,0.0034415026251940735,0.0010082845302064782,0.009360446608953247,610275.0317847892,7150.070697116409,100962822.99920364,1.4983421142316145,-18.450029950962993,-98.99999999999999,1.4983421142316142,-0.8688175254987986,-0.42982792790329827,1.493187585264634,-18.450029950962993,-15.13979876961089,-16.19599919283607,-22.955837709819335,0.0,0.8085640174438004,1.0,0.9999993397562388,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.7682254876883746,4.0,0.7726615666665728,2.0,0.7832898636099932,3.0,0.7875078438784392,0.0,1.0
1194,1194.0,2359.0,281222761126,681893.5575850783,0.31920794156019966,-9.532226767591501,3.6241265858182756,1.5044214213338218,10.646733308064203,1.8875302900533768,7.507261812118586,5.318689454899281,1.3403287881726003,0.0,0.9794654025716122,2.0640877191003478e-05,0.005248239267542758,0.009075933050606102,0.0,0.676749984539198,0.2841219178353145,0.003441502625194074,0.0010082845302064782,0.009360446608953249,615632.1487585146,7032.1660537300995,99919963.39664014,1.5025762086089816,-18.409064742841856,-98.99999999999999,1.5025762086089816,-0.8638847571368301,-0.42586078732658245,1.4974248659336986,-18.409064742841856,-15.1156570011235,-16.16872478811219,-22.926014383870957,0.0,0.8100236717521567,1.0,0.9999993287578388,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.7697335979581833,5.0,0.7782395797858279,2.0,0.7847474451481322,3.0,0.7889666842083808,0.0,1.0
1195,1195.0,2363.0,281223418442,657315.9634574756,0.31901183310431486,-9.525277859447195,3.6239575121531233,1.5085945252185087,10.706341076062166,1.8824139965408433,7.5079438037997335,5.319939923535425,1.3403287881726003,0.0,0.9794654025716122,2.064087719100277e-05,0.005248239267542758,0.009075933050606104,0.0,0.6767499845391975,0.2841219178353145,0.003441502625194073,0.0010082845302064782,0.009360446608953249,621000.2675944169,6917.633104317301,98903638.17191106,1.5067428665583131,-18.36909597850259,-98.99999999999999,1.5067428665583131,-0.8581767449418235,-0.422927956946136,1.5016062248092679,-18.36909597850259,-15.092093793865876,-16.1421028879957,-22.89690891592859,0.0,0.8114351985212236,1.0,0.9999993183467036,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.7711245940582399,5.0,0.7796811478396647,2.0,0.7861826967943069,3.0,0.7903904535107455,0.0,1.0
1196,1196.0,2362.0,281224053011,634568.6774117816,0.31881949493858136,-9.51841316132262,3.6237820976268384,1.5126397474346764,10.765011916682882,1.877405193034213,7.508609663023084,5.321159307044759,1.3403287881726003,0.0,0.9794654025716122,2.064087719100205e-05,0.005248239267542758,0.009075933050606106,0.0,0.6767499845391971,0.2841219178353145,0.003441502625194073,0.0010082845302064782,0.009360446608953249,626300.717377879,6807.9289640120305,97927602.48688596,1.5107816305618957,-18.330092557456943,-14.148409796207115,1.5107816305618957,-0.8527129677094408,-0.4198889266721124,1.5056568695791093,-18.330092557456943,-15.06909909109991,-16.116119017044593,-22.868499347783565,0.0,0.8128139934762935,1.0,0.9999993060723035,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.7726660562364326,4.0,0.7770709646741347,2.0,0.7875857751651782,3.0,0.7917824740344428,0.0,1.0
